Shamela0010076	GAL@nodata
Shamela0026473	GAL@nodata
Shamela0026857	GAL@nodata
Shamela0037057	GAL@nodata
Shamela0011026	GAL@nodata
Shamela0026487	GAL@nodata
Shamela0026432	GAL@nodata
Shamela0026557	GAL@nodata
JK000299	GAL@nodata
Shamela0021681	GAL@nodata
Shamela0029481	GAL@nodata
Shamela0026802	GAL@nodata
Shamela0007501	GAL@nodata
Shamela0026906	GAL@nodata
Shamela0031370	GAL@nodata
JK001250	GAL@nodata
Shamela0007307	GAL@nodata
Shia003313	GAL@nodata
Shamela0027103	GAL@nodata
JK007037	GAL@nodata
Shamela0006593	GAL@nodata
Shamela0096228	GAL@nodata
Shamela0027104	GAL@nodata
JK000235	GAL@nodata
Shamela0006104	GAL@nodata
JK000926	GAL@nodata
Shamela0006453	GAL@nodata
JK011030	GAL@history-local; GAL@historiography; GAL@history; GAL@spain
Shamela0001030	GAL@history-local; GAL@historiography; GAL@history; GAL@spain
JK000740	GAL@nodata
Shamela0005862	GAL@nodata
Shamela0026676	GAL@nodata
Shamela0026803	GAL@nodata
JK000292	GAL@nodata
JK010452	GAL@astronomy; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@astrology
Shamela0000452	GAL@astronomy; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@astrology
JK000613	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0023118	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shia001882	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK012049	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0007610	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK001435	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0013023	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK009159	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0013011	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK000342	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0008178	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK000336	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0004137	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0037614	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK001256	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0011214	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0095590	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK000339	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0006365	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK000946	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0013082	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK000742	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0013043	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK000520	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0004182	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shia003112Vols	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0010488	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK001263	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0006537	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK001020	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0000953	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shia002525	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK009220	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0001397	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK001262	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0006389	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shia002526	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0009789	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK000334	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
Shamela0006520	GAL@period-classical; GAL@literature-islamic; GAL@dogmatics; GAL@0750-1000CE; GAL@literature-arabic
JK001148	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
Shamela0012077	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
JK009310	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
Shamela0012541	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
JK009288	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
Shamela0026423	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
JK009314	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
Shamela0010521	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
Shamela0010916	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
JK010611	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
Shamela0011485	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
JK000033	GAL@period-classical; GAL@literature-islamic; GAL@polyhistors; GAL@counsel; GAL@homiletics; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
Shamela0013007	GAL@period-classical; GAL@literature-islamic; GAL@polyhistors; GAL@counsel; GAL@homiletics; GAL@0750-1000CE; GAL@literature-arabic; GAL@encyclopaedias
JK000706	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@hadith; GAL@literature-arabic; GAL@fiqh
Shamela0013081	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@hadith; GAL@literature-arabic; GAL@fiqh
Shamela0026424	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@hadith; GAL@literature-arabic; GAL@fiqh
Shamela0026425	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@hadith; GAL@literature-arabic; GAL@fiqh
Shia002009	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@hadith; GAL@literature-arabic; GAL@fiqh
JK006477	GAL@kufa; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@iraq; GAL@literature-arabic; GAL@philology; GAL@kufa-school; GAL@fiqh
Shamela0022910	GAL@kufa; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@iraq; GAL@literature-arabic; GAL@philology; GAL@kufa-school; GAL@fiqh
Shamela0006387	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0006388	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0029120	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK001085	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK006837	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK000267	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0006164	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK011277	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0001332	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK000798	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0006161	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK000433	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0006160	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK000626	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0006163	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK000197	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0007231	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK009218	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK000488	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0013071	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shia001989	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK000469	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0021108	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shia002003Vols	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK007043	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0022547	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shamela0009568	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK000173	GAL@hanafis; GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shia001117	GAL@period-classical; GAL@literature-islamic; GAL@imamis; GAL@shia; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
JK000258	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0026647	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000673	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0012995	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000521	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0002331	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shia003057Vols	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000482	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0013136	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000749	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0006044	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0010272	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK001182	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0006105	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK001184	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0006106	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0025873	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000145	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0013157	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0025794	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0098139	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shia001707Vols	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000341	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0007623	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000709	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0005945	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000354	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0006418	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000307	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0006785	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000084	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0008494	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000178	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0013018	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK006833	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0000323	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK011299	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0008248	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000428	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0002977	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK001487	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000181	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0008257	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK010552	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
Shamela0007301	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@lesserschools; GAL@fiqh
JK000227	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@malikis; GAL@literature-arabic; GAL@fiqh
Shamela0000587	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@malikis; GAL@literature-arabic; GAL@fiqh
Shia000895Vols	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@malikis; GAL@literature-arabic; GAL@fiqh
JK000466	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@malikis; GAL@literature-arabic; GAL@fiqh
Shamela0001699	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@malikis; GAL@literature-arabic; GAL@fiqh
Shamela0008140	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@malikis; GAL@literature-arabic; GAL@fiqh
Shamela0016050	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@malikis; GAL@literature-arabic; GAL@fiqh
Shamela0028107	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@malikis; GAL@literature-arabic; GAL@fiqh
Shia000901Vols	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@malikis; GAL@literature-arabic; GAL@fiqh
Shamela0012399	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@malikis; GAL@literature-arabic; GAL@fiqh
JK000560	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0009348	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shia001705	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK000249	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0003197	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK000494	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0009344	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0009615	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0021495	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shia001706	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK000143	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0008180	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shia000819	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK000677	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK000147	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK001504	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0001655	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shia000820Vols	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0001661	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shia000828	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK009383	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK000207	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0021113	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK000183	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0012445	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0119492	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0022549	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0012844	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0008534	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK000326	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0013150	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK000764	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
Shamela0009200	GAL@period-classical; GAL@literature-islamic; GAL@0750-1000CE; GAL@literature-arabic; GAL@shafiis; GAL@fiqh
JK001232	GAL@period-classical; GAL@literature-islamic; GAL@shia; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shia002931	GAL@period-classical; GAL@literature-islamic; GAL@shia; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shia002335Vols	GAL@period-classical; GAL@literature-islamic; GAL@imamis; GAL@shia; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shia001122Vols	GAL@period-classical; GAL@literature-islamic; GAL@imamis; GAL@shia; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
Shia003684Vols	GAL@period-classical; GAL@literature-islamic; GAL@imamis; GAL@shia; GAL@0750-1000CE; GAL@literature-arabic; GAL@fiqh
